0,https://www.zhipin.com/job_detail/fc31f8f9f7bf858d1nZ739W1E1pX.html,质量经理,上海,  上海来伊份 生活服务已上市10000人以上   , 15-20K 5-10年本科  叶女士HRBP    立即沟通  ,  周末双休 食品质量管理 食品质量管理体系标准  带薪年假，年终奖，定期体检，员工旅游，零食下午茶，五险一金，节日福利 
0,https://www.zhipin.com/job_detail/c3dc73757358eca11nN-3dS1ElpS.html,图像处理/质量工程师,上海·浦东新区·周浦,  SSME 医疗健康已上市1000-9999人   , 15-20K 1-3年本科  康女士招聘专员    立即沟通  ,  Python  五险一金，带薪年假，定期体检，股票期权，节日福利，免费班车，交通补助，补充医疗保险，加班补助，餐补，员工旅游，年终奖 
0,https://www.zhipin.com/job_detail/93f5d5999211b61d1nxz3dq-GVNY.html,质量经理,上海·宝山区·通河,  爱回收 O2O已上市1000-9999人   , 18-26K·13薪 5-10年本科  简女士HRBP 总监    立即沟通  ,  生产质量管理 研发质量管理  节日福利，补充医疗保险，零食下午茶，员工旅游，带薪年假，五险一金 
0,https://www.zhipin.com/job_detail/d8562ff2a4161d201nB82du9EltT.html,整车质量业务需求分析师,上海·浦东新区·张江,  智己汽车 汽车生产未融资1000-9999人   , 15-30K 3-5年本科  罗先生招聘者    立即沟通  ,  软件需求分析 产品经理  年终奖，免费班车，餐补，节日福利，交通补助，带薪年假，五险一金，零食下午茶，定期体检，员工旅游 
0,https://www.zhipin.com/job_detail/1acef5ad4021be581n1-09i4GFZW.html,测试过程质量工程师,上海·嘉定区·嘉定镇,  禾赛 电子/半导体/集成电路D轮及以上1000-9999人   , 15-25K 3-5年本科  王女士高级招聘专员    立即沟通  ,  汽车质量管理体系标准 SPC MSA 6σ  股票期权，补充医疗保险，餐补，年终奖，员工旅游，零食下午茶，节日福利，包吃，带薪年假，五险一金，定期体检 
0,https://www.zhipin.com/job_detail/4be5572380259d101n1839i7EldR.html,售后质量工程师,上海·浦东新区·金桥,  擎朗智能 智能硬件D轮及以上1000-9999人   , 12-18K 3-5年本科  钱女士Talent Acquisition    立即沟通  ,  售后质量管理 客户质量管理 CQE  全勤奖，节日福利，零食下午茶，带薪年假，股票期权，五险一金，定期体检，年终奖，员工旅游，补充医疗保险 
0,https://www.zhipin.com/job_detail/c5f6d1758a5110db1XR63d28F1pX.html,质量工程师,上海·浦东新区·张江,  上海泰矽微 电子/半导体/集成电路A轮20-99人   , 15-30K·14薪 5-10年本科  邵女士HRD    立即沟通  ,  质量管理体系标准 汽车质量管理体系标准 SPC MSA PQA/PQE  员工旅游，定期体检，股票期权，五险一金，餐补，补充医疗保险，交通补助，零食下午茶，年终奖，带薪年假，包吃，节日福利 
0,https://www.zhipin.com/job_detail/58a2bf87f85ff2761nx839W9F1dZ.html,质量经理,上海·浦东新区·合庆,  瑞柯恩激光 医疗健康B轮100-499人   , 15-30K·14薪 3-5年本科  王女士人力资源总监    立即沟通  ,  全面质量管理TQM 生产质量管理  补充医疗保险，员工旅游，节日福利，定期体检，包吃，年终奖，零食下午茶，五险一金，带薪年假 
0,https://www.zhipin.com/job_detail/61f371808c9339461nJy3du9GVJZ.html,质量控制工程师,上海·浦东新区·张江,  微创机器人 医疗设备/器械已上市1000-9999人   , 15-25K 3-5年本科  巨女士招聘主管    立即沟通  ,  QC FQC IQC PQC  定期体检，员工旅游，住房补贴，年终奖，带薪年假，餐补，免费班车，五险一金，节日福利 
0,https://www.zhipin.com/job_detail/67a34aca00b5c1c81nRy3t-8GFRT.html,质量经理（医疗保健）,上海·杨浦区·五角场,  南极电商 互联网已上市500-999人   , 15-25K·14薪 5-10年大专  宋女士HRBP    立即沟通  ,  医疗器械  年终奖，五险一金，节日福利，餐补，员工旅游，股票期权，定期体检，零食下午茶，加班补助，带薪年假 
